chr	start	end	gene	oocyte	sperm	two_cell	four_cell	blast
chr19_41766588_41802047	chr19	41766588	41802047	Arhgap19	0.716216216216216	0.769275729384833	0.533715843890246	0.438474970896391	0.191991082147145
chr19_41829970_41832583	chr19	41829970	41832583	Frat1	0.025776215582894	0.0223862536302033	0.0275190959506121	0.0110444935310824	0.0114967462039046
chr19_4183411_4191284	chr19	4183411	4191284	Tbc1d10c	0.294561933534743	0.947850886127521	0.242518059855521	0.0781864445986583	0.0357142857142857
chr19_41845972_41848132	chr19	41845972	41848132	Frat2	0.00817341862117982	0.0243383742911153	0.018425953151034	0.0162637852289183	0.0117673681828468
chr19_41862851_41896173	chr19	41862851	41896173	Rrp12	0.849432871228408	0.880983499428198	0.622909231629187	0.528570817103968	0.27296786389414
chr19_41911923_41918660	chr19	41911923	41918660	Pgam1	0.247619047619048	0.460998937300744	0.230602110490379	0.196891191709845	0.0687219010918433
chr19_4192065_4195420	chr19	4192065	4195420	Ppp1ca	0.241459627329193	0.269126506024096	0.176793414347315	0.14020979020979	0.0871839581517001
chr19_41922292_41933423	chr19	41922292	41933423	Exosc1	0.47465034965035	0.59312762973352	0.357362990754388	0.317980513728964	0.12639405204461
chr19_41933480_41944104	chr19	41933480	41944104	Zdhhc16	0.677511054958939	0.676456876456876	0.483570549991214	0.411310208778563	0.195054310145597
chr19_41941086_41981157	chr19	41941086	41981157	Mms19	0.806527651858568	0.830772045371387	0.635813317711384	0.554138012805312	0.252709838799333
chr19_4195196_4201662	chr19	4195196	4201662	Rad9a	0.54257167680278	0.530608052588332	0.283511000226809	0.211930344572064	0.0736881280238184
chr19_41981763_42034643	chr19	41981763	42034643	Ubtd1	0.639454962016158	0.785724639781985	0.418001086713331	0.343599769245561	0.152983306124598
chr19_42036000_42045110	chr19	42036000	42045110	Ankrd2	0.42015503875969	0.677034733022291	0.256484567453992	0.130091373702958	0.0485670531612339
chr19_42045610_42070953	chr19	42045610	42070953	Hoga1	0.394079200307574	0.779115803365226	0.331705519211278	0.203422234967976	0.0858659588586596
chr19_42052248_42053627	chr19	42052248	42053627	4933411K16Rik	0.350584307178631	0.974143955276031	0.252732240437158	0.139870223503965	0.106122448979592
chr19_42074939_42086357	chr19	42074939	42086357	Morn4	0.578012684989429	0.847150259067358	0.454221302047389	0.39003645200486	0.17161595919111
chr19_42090470_42122087	chr19	42090470	42122087	Pi4k2a	0.615248423149275	0.678950231166712	0.447208089944099	0.4392087276551	0.18190223044031
chr19_42123273_42129059	chr19	42123273	42129059	Avpi1	0.405738969453872	0.504924572995886	0.333601027947318	0.291653543307087	0.142105263157895
chr19_4214238_4223490	chr19	4214238	4223490	Clcf1	0.152360891697385	0.272915230875258	0.0512637949448202	0.0445367597333591	0.0301119023397762
chr19_4214357_4233297	chr19	4214357	4233297	Gm45928	0.202281911100547	0.402508045721895	0.0967980295566502	0.0638961369566601	0.0340493043690505
chr19_42147400_42151703	chr19	42147400	42151703	Marveld1	0.097773897861196	0.191291585127202	0.0602699591922151	0.0385422418553285	0.0206134969325153
chr19_42163951_42194590	chr19	42163951	42194590	Zfyve27	0.569106463878327	0.711366774045099	0.380058794708476	0.306169383061694	0.140056022408964
chr19_42197971_42202252	chr19	42197971	42202252	Sfrp5	0.0631559220389805	0.3662529706892	0.149767558738535	0.150083881791199	0.0737106918238994
chr19_42247574_42270348	chr19	42247574	42270348	Golga7b	0.341163170455973	0.663673363912397	0.250693618707887	0.200335672871529	0.0906913445835602
chr19_42268287_42431785	chr19	42268287	42431785	Crtac1	0.353312542785426	0.855418233613285	0.270728364507637	0.184517694375833	0.0945082617008378
chr19_4231899_4233634	chr19	4231899	4233634	Pold4	0.347912524850895	0.596344249809596	0.166958041958042	0.0760697305863708	0.0332167832167832
chr19_42518759_42592343	chr19	42518759	42592343	R3hcc1l	0.710884059225907	0.825196199917389	0.551587301587302	0.480060805675196	0.225116754232341
chr19_42593982_42612813	chr19	42593982	42612813	Loxl4	0.644097693351425	0.685045433543816	0.430309551398775	0.351166111375535	0.144890038809832
chr19_4261668_4269180	chr19	4261668	4269180	Ssh3	0.701590784421284	0.706553802744645	0.577758620689655	0.532110091743119	0.286843447220806
chr19_4270180_4283137	chr19	4270180	4283137	Ankrd13d	0.607749830047587	0.739159891598916	0.542379471228616	0.431360585723002	0.237401082882132
chr19_42725858_42752775	chr19	42725858	42752775	Pyroxd2	0.376797800338409	0.8602317938073	0.238108407079646	0.122788455886675	0.0504500939756653
chr19_42755105_42779978	chr19	42755105	42779978	Hps1	0.796484903109509	0.852699249321195	0.595368974072092	0.561192527128314	0.281069842169927
chr19_42786539_43388355	chr19	42786539	43388355	Hpse2	0.542430785612873	0.868513206181837	0.460435310391553	0.397685504984607	0.224143507288562
chr19_4286001_4306222	chr19	4286001	4306222	Grk2	0.661323202372127	0.73353751914242	0.533521450593092	0.533603707995365	0.299332518567265
chr19_4314419_4398285	chr19	4314419	4398285	Kdm2a	0.614391951006124	0.5659425671494	0.485908053027979	0.43287314583262	0.225363041791376
chr19_43440436_43497210	chr19	43440436	43497210	Cnnm1	0.26615087040619	0.561211340206186	0.186118043061923	0.115482800433978	0.0600706713780919
chr19_43499752_43524605	chr19	43499752	43524605	Got1	0.523175890024674	0.766326734653069	0.316283875816073	0.189910271095838	0.0464976751162442
chr19_43612325_43615892	chr19	43612325	43615892	Nkx2-3	0.00883548330093656	0.00349243306169965	0.0889308515421275	0.0987677371172517	0.0598837209302326
chr19_43663801_43674881	chr19	43663801	43674881	Slc25a28	0.502900141087945	0.559404225839972	0.369327204346009	0.382320628750106	0.15762737188107
chr19_43689672_43733697	chr19	43689672	43733697	Entpd7	0.389186958316137	0.772423066344773	0.264069711372873	0.129310933551868	0.0634426229508197
chr19_43733254_43753000	chr19	43733254	43753000	Cox15	0.845712048035504	0.875547645125958	0.645321576037511	0.56401555319901	0.316658329164582
chr19_43752996_43768638	chr19	43752996	43768638	Cutc	0.545239223117006	0.588010730499381	0.418198719272877	0.391335653426137	0.220381257794406
chr19_43782192_43840740	chr19	43782192	43840740	Abcc2	0.4154620547238	0.836351277868407	0.281804940031611	0.178657498152373	0.079846869018321
chr19_43846821_43940191	chr19	43846821	43940191	Dnmbp	0.617635691016509	0.705631785283474	0.403421945701357	0.326252245777937	0.154070754396686
chr19_43956307_43986556	chr19	43956307	43986556	Cpn1	0.481299422953623	0.784877673766563	0.297781946590157	0.184723432055749	0.0598099496925657
chr19_44005022_44029208	chr19	44005022	44029208	Cyp2c23	0.500965872504829	0.794051229111556	0.319332096474954	0.191819686342501	0.0804168952276467
chr19_44034944_44069785	chr19	44034944	44069785	Erlin1	0.728963902919798	0.704132136279926	0.530918291779807	0.484000754384862	0.229532452160189
chr19_44073335_44107480	chr19	44073335	44107480	Chuk	0.696225723708318	0.833085169743895	0.514596107704612	0.51633030349715	0.247793468667255
chr19_44108637_44135876	chr19	44108637	44135876	Cwf19l1	0.844732953346	0.84819932998325	0.598910238026957	0.505240124380974	0.221243709561467
chr19_44139246_44146446	chr19	44139246	44146446	Bloc1s2	0.644793926247288	0.747704124227751	0.515778658447086	0.460805084745763	0.197030699547056
chr19_44147637_44192442	chr19	44147637	44192442	Pkd2l1	0.554148285185712	0.85649576577168	0.371827324348362	0.283644331354255	0.10435536712276
chr19_44203269_44244016	chr19	44203269	44244016	Scd3	0.735635080645161	0.836037907308841	0.55397807140849	0.440609592111161	0.225185185185185
chr19_4425459_4439432	chr19	4425459	4439432	Rhod	0.258681979764835	0.588713171577123	0.198425196850394	0.154496757823513	0.0577713815789474
chr19_44293674_44306864	chr19	44293674	44306864	Scd2	0.118888144675151	0.778234234234234	0.106543229248392	0.0818449800589561	0.0303937370481234
chr19_44333092_44346743	chr19	44333092	44346743	Scd4	0.41806530363137	0.884995620072582	0.300435188063413	0.158540278619019	0.059958932238193
chr19_44394455_44407879	chr19	44394455	44407879	Scd1	0.37282842084716	0.811797752808989	0.213793103448276	0.118836393645554	0.0400223901483347
chr19_4445908_4477447	chr19	4445908	4477447	Syt12	0.29049237855028	0.656170062626797	0.206557219662058	0.143401595609533	0.0658944461491255
chr19_44493472_44514273	chr19	44493472	44514273	Wnt8b	0.185971685971686	0.637534748118517	0.166099432766099	0.0893177415883492	0.0421258034894399
chr19_44516957_44545864	chr19	44516957	44545864	Sec31b	0.803912479139625	0.77527930316228	0.624377976349724	0.550690886508306	0.317300026574542
chr19_44543722_44552831	chr19	44543722	44552831	Gm20538	0.544265287496197	0.438711438711439	0.3125	0.246406570841889	0.166138855054811
chr19_44548572_44555440	chr19	44548572	44555440	Ndufb8	0.49293059125964	0.504898266767144	0.309765552889053	0.341591433970187	0.178282009724473
chr19_44562850_44576274	chr19	44562850	44576274	Hif1an	0.703346456692913	0.802860150903667	0.52373761208117	0.444055223573048	0.243478260869565
chr19_44756045_44837871	chr19	44756045	44837871	Pax2	0.508180216461113	0.598334076134565	0.354741957104558	0.327232858227208	0.180444680976879
chr19_44931151_44983299	chr19	44931151	44983299	Slf2	0.842818744887227	0.845492371705964	0.650734840064221	0.591851582393598	0.265589320217811
chr19_4496788_4498583	chr19	4496788	4498583	2010003K11Rik	0.0758426966292135	0.779617834394905	0.170848267622461	0.083248730964467	0.0175131348511384
chr19_44989101_45003397	chr19	44989101	45003397	Sema4g	0.581914893617021	0.783471207131957	0.389722396909532	0.327091866588648	0.198377281947262
chr19_45004829_45006442	chr19	45004829	45006442	Mrpl43	0.101331360946746	0.061576354679803	0.0262613730355666	0.0387949718248808	0.0217886178861789
chr19_45005663_45012762	chr19	45005663	45012762	Twnk	0.192709144726593	0.536497011410976	0.140025962786672	0.0673755919248982	0.0291396215992266
chr19_45014414_45027111	chr19	45014414	45027111	Lzts2	0.663417366946779	0.297008790957872	0.492816091954023	0.489150422949614	0.185373932985094
chr19_45026906_45045717	chr19	45026906	45045717	Pdzd7	0.369988545246277	0.455435903310803	0.238194397796735	0.142029527191179	0.0612445844820796
chr19_45047503_45056383	chr19	45047503	45056383	Sfxn3	0.321428571428571	0.75045648204504	0.214536270520556	0.16669063713505	0.0794735509997469
chr19_45075241_45079289	chr19	45075241	45079289	Kazald1	0.023308957952468	0.186503067484663	0.047750781813808	0.0505570863783395	0.0427477143563133
chr19_4510472_4621752	chr19	4510472	4621752	Pcx	0.652566417332989	0.758671652421652	0.496638456062643	0.449625536666602	0.223663035404803
chr19_45150680_45156943	chr19	45150680	45156943	Tlx1	0.0212474297464016	0.0265244736122505	0.0201509375243134	0.0196904688936561	0.0134172602285904
chr19_45232684_45235812	chr19	45232684	45235812	Lbx1	0.187542896362388	0.00644709180098108	0.0896623556982901	0.113658407547835	0.0643564356435644
chr19_45363734_45530013	chr19	45363734	45530013	Btrc	0.855168925214984	0.931627072174564	0.701334938980512	0.638671231503101	0.27486426581532
chr19_45552275_45560531	chr19	45552275	45560531	Poll	0.782608695652174	0.780838010703564	0.555572472594397	0.466508180674032	0.235485369252206
chr19_45560615_45579763	chr19	45560615	45579763	Gm17018	0.85133318395698	0.90338934776417	0.641543292956483	0.551653166910105	0.221992314513745
chr19_45578254_45660312	chr19	45578254	45660312	Fbxw4	0.746544842827457	0.881988507683381	0.542268645060523	0.476843702579666	0.235774647887324
chr19_45736798_45742915	chr19	45736798	45742915	Fgf8	0.401942117288652	0.169245819992885	0.293206793206793	0.217023871754661	0.151540210874509
chr19_45747734_45749591	chr19	45747734	45749591	Npm3	0.0512219618346167	0.0725991189427313	0.273095196199191	0.365949119373777	0.147599820547331
chr19_45750259_45783837	chr19	45750259	45783837	Oga	0.619799270072993	0.623487206085754	0.468902291917973	0.42852578731173	0.244551872314303
chr19_45791839_45816061	chr19	45791839	45816061	Kcnip2	0.589048734247797	0.598985680190931	0.409127301841473	0.325900310040544	0.148221906116643
chr19_45817364_45998488	chr19	45817364	45998488	Armh3	0.819883011319035	0.912476959257611	0.629610058802807	0.552056321958303	0.250391827331609
chr19_46003508_46006173	chr19	46003508	46006173	Hps6	0.30048465266559	0.337736415490844	0.26535677352637	0.224321796071094	0.0918141592920354
chr19_46031570_46045214	chr19	46031570	46045214	Ldb1	0.480366310531428	0.55570543871482	0.290575539568345	0.311172224132004	0.132330637007078
chr19_46044886_46072915	chr19	46044886	46072915	Pprc1	0.473011020835009	0.497972190034762	0.329977805960685	0.294641075775109	0.149140510821908
chr19_46075863_46085530	chr19	46075863	46085530	Nolc1	0.612152553329024	0.780811025708985	0.354690305206463	0.309267004182258	0.122690317812269
chr19_4611785_4615667	chr19	4611785	4615667	Lrfn4	0.434143781703691	0.401108374384236	0.25795884942164	0.311746169727263	0.160041407867495
chr19_46131897_46135694	chr19	46131897	46135694	Elovl3	0.275801749271137	0.548494983277592	0.184256559766764	0.0938917044545212	0.0678714859437751
chr19_46135685_46148326	chr19	46135685	46148326	Pitx3	0.125475285171103	0.425947867298578	0.0897971360381862	0.0503003458528002	0.0323331007210979
chr19_46152509_46286510	chr19	46152509	46286510	Gbf1	0.819896677567657	0.907952273176734	0.672107046745739	0.582889488643149	0.29100715620263
chr19_4622591_4625641	chr19	4622591	4625641	Rce1	0.394869638351556	0.338266384778013	0.242536545192506	0.18268192614986	0.131623931623932
chr19_4625734_4698668	chr19	4625734	4698668	Gm960	0.351789794364052	0.761509734296559	0.243410648392198	0.137875869274217	0.0642818719741797
chr19_46304320_46312385	chr19	46304320	46312385	Nfkb2	0.260112104226632	0.197236939172423	0.147393829674889	0.11642968808159	0.0520223152022315
chr19_46312087_46327156	chr19	46312087	46327156	Psd	0.327630302495811	0.325620109871816	0.266379065137006	0.244383370413995	0.13732154996601
chr19_46328184_46330446	chr19	46328184	46330446	Fbxl15	0.271291084074814	0.0339383207909104	0.103960921737284	0.165825977301387	0.061898211829436
chr19_46329812_46338702	chr19	46329812	46338702	Cuedc2	0.663710618436406	0.590927446493472	0.47059708226801	0.362531969309463	0.155602864331333
chr19_46341121_46375252	chr19	46341121	46375252	Mfsd13a	0.527534965034965	0.466080045415839	0.399134474133482	0.348710022589466	0.172844991748127
chr19_46348201_46350302	chr19	46348201	46350302	2310034G01Rik	0.045323970635174	0.0215073529411765	0.0236075248985614	0.0345696795102629	0.0179148311306902
chr19_46376811_46395748	chr19	46376811	46395748	Actr1a	0.730014298713116	0.76238753860615	0.541454377026401	0.467265215318608	0.198435972629521
chr19_46396896_46488804	chr19	46396896	46488804	Sufu	0.738034367819812	0.892583766039046	0.557943290306433	0.499451992832414	0.239983294615124
chr19_46501702_46516848	chr19	46501702	46516848	Trim8	0.425615858352579	0.330742659758204	0.36729887194744	0.326515199194411	0.158391024110766
chr19_46531096_46573198	chr19	46531096	46573198	Arl3	0.764762236544156	0.827283811667605	0.590406270152289	0.525205631528486	0.207664422578975
chr19_46573365_46598066	chr19	46573365	46598066	Sfxn2	0.781577747378021	0.677943925233645	0.634938001458789	0.517116363382835	0.279300470443854
chr19_46599084_46657389	chr19	46599084	46657389	Wbp1l	0.822954120523515	0.937272989334102	0.656907292801776	0.60119794103884	0.292844549820658
chr19_46667165_46673172	chr19	46667165	46673172	Cyp17a1	0.297924901185771	0.955576559546314	0.223930310017935	0.121732987991523	0.0521614862450875
chr19_46689906_46703382	chr19	46689906	46703382	Borcs7	0.643844744294519	0.715186637122891	0.552128498226251	0.440812870448772	0.200121654501217
chr19_46707458_46741099	chr19	46707458	46741099	As3mt	0.585050095688394	0.872075173279993	0.423103800462291	0.294404283801874	0.133187241295349
chr19_46761596_46880192	chr19	46761596	46880192	Cnnm2	0.700788912068676	0.86444425123893	0.542676174270048	0.463516541452484	0.210397465437788
chr19_46883317_47015153	chr19	46883317	47015153	Nt5c2	0.712543462227373	0.776214990919146	0.517390070921986	0.504188181296615	0.227668108887687
chr19_47014698_47025327	chr19	47014698	47025327	Ina	0.147452319954455	0.419590091789262	0.109422094089896	0.124030418250951	0.0456401633437425
chr19_47033617_47050906	chr19	47033617	47050906	Pcgf6	0.499619916381604	0.509466736147299	0.270461063313479	0.158243192838493	0.073332281974452
chr19_47067746_47083479	chr19	47067746	47083479	Taf5	0.497055937193327	0.461114982578397	0.381567832404122	0.339715639810427	0.20345907667166
chr19_47083464_47090647	chr19	47083464	47090647	Atp5md	0.321584158415842	0.52263251935676	0.219343696027634	0.197244959073667	0.119335347432024
chr19_47090768_47131865	chr19	47090768	47131865	Pdcd11	0.838547655068079	0.905857878747854	0.671448552881684	0.593628973169115	0.303255504409073
