gene	Oocyte	Sperm	Zygote	Two-cell	Four-cell	Eight-cell	Morula	Blast
Vmn2r97	0.630086724482989	0.661174189975076	0.3955474667	0.2496448576	0.4350218979	0.4238851752	0.4168935766	0.2183516656
Vmn2r98	0.403826787512588	0.693384838242395	0.1891252979	0.19128654	0.2624289623	0.2498053396	0.1418064833	0.1564913588
Vmn2r99	0.4564696485623	0.770595309681299	0.2998173352	0.2460997658	0.3019603144	0.3671604593	0.2662346926	0.1784173724
Vmn2r100	0.467688937568456	0.750903294367694	0.1835298597	0.24963865	0.2677924495	0.238735105	0.2163895277	0.1657078708
Vmn2r101	0.510859301227573	0.828925619834711	0.3614832775	0.3587440233	0.4178094927	0.3685161885	0.3324221663	0.2086049356
Vmn2r102	0.4599609375	0.71993052540165	0.292852238	0.2683721889	0.2921117969	0.2851968173	0.2658479939	0.1212931139
Vmn2r103	0.522963604852686	0.636012207527976	0.2693021792	0.2282211792	0.3028169641	0.3244043984	0.3264022325	0.2085755887
Vmn2r104	0.467025572005384	0.707547169811321	0.3777777778	0.2500491	0.2946047512	0.1691517143	0.3065579714	0.1884755
Fpr-rs7	0.65034965034965	0.936170212765957	0.1666666667	0.04545455	0.79166675	0.5305555	0.54166675	0.126923
Fpr-rs6	0.514285714285714	0.717703349282297	0.3666666667	0.13847115	0.3333333333	0.25	0.2851852222	0.5238095
Vmn2r105	0.564870259481038	0.847331240188383	0.2947177831	0.2668693783	0.5094655254	0.3575060847	0.2750035088	0.2467122522
Vmn2r106	0.53713298791019	0.818046234153617	0.2873485385	0.1789649733	0.38410125	0.4070438639	0.2461164971	0.19981445
Vmn2r107	0.552619793999104	0.628255994479903	0.3733463495	0.2661769833	0.3137846552	0.3298556847	0.3066081519	0.250078475
Vmn1r224	0.664893617021277	0.83617747440273	0.4430622105	0.3052067286	0.3293058696	0.517666664	0.4942765654	0.16300125
Vmn2r108	0.49609984399376	0.801025312399872	0.3609666071	0.2828459026	0.3781613907	0.3081223321	0.3647988955	0.1959938629
Vmn1r225	0.394285714285714	0.882352941176471	0.2216646818	0.43181825	0.4041666667	0.375	0.1742424545	0.0615384
Vmn2r109	0.648221343873518	0.590749414519906	0.2931058796	0.3077967107	0.5248117471	0.4768776042	0.2903098282	0.1643335639
Vmn2r110	0.819430315361139	0.539043501756282	0.479938759	0.2221013519	0.4902786212	0.3878268407	0.3775507382	0.1935081558
Fpr-rs3	0.678947368421053	0.805555555555556	0.3670634714	0.2877677167	0.4928821545	0.64772725	0.335	0.2138158333
Vmn1r226	0.470588235294118	0.952134540750323	0.2976190714	0.2517832	0.5385717647	0.4481685385	0.465625	0.13447614
Vmn1r227	0.481203007518797	0.776625824693685	0.2266081895	0.1714350375	0.32485114	0.29984396	0.2668247143	0.1447408571
Vmn1r228	0.517857142857143	0.936905790838375	0.3600198571	0.4655612857	0.3287087692	0.2687214846	0.2998759692	0.08324558333
Vmn1r229	0.473469387755102	0.878048780487805	0.326085059	0.2184223207	0.3150375062	0.3711157	0.247837936	0.2042970522
Vmn1r230	0.808353808353808	0.905494505494505	0.6371429	0.4103894667	0.623544864	0.702412045	0.5729925632	0.2777776667
Vmn1r231	0.486449864498645	0.917378917378917	0.2626728065	0.1934968467	0.237345381	0.3629657442	0.2385871591	0.2935604667
Vmn1r232	0.319298245614035	0.926760563380282	0.4090909091	0.3159922857	0.3292410625	0.3389601333	0.3734995462	0.01388888333
Ppp2r1a	0.481225646475381	0.484192439862543	0.2536139935	0.08649712476	0.2273953634	0.2407378484	0.2134471085	0.07864180916
Vmn1r233	0.859126984126984	0.951507208387942	0.44908901	0.3500719	0.4840660381	0.6174440909	0.4387019545	0.1852536143
Zfp160	0.760947350485602	0.805131608051316	0.3321664397	0.1941673352	0.3536056306	0.2914595191	0.2880608388	0.1138672799
Vmn1r234	0.458064516129032	0.542894280762565	0.2715017489	0.1614919731	0.2217180804	0.2178271415	0.246493198	0.1417426652
Vmn1r235	0.67816091954023	0.942766295707472	0.3389808722	0.26996692	0.4262535167	0.1786577368	0.5366182176	0.1091173
Vmn1r236	0.828371278458844	0.902624894157494	0.6322548095	0.2438003667	0.4667294536	0.6468959067	0.4469849429	0.2761509111
Vmn1r237	0.343065693430657	0.951653944020356	0.1018518667	0.40628638	0.2496169444	0.2976515	0.39967525	0.048611075
Zfp677	0.553314121037464	0.727126805778491	0.3318278622	0.2615977321	0.1721948307	0.2521949679	0.2113030033	0.1312124386
Zfp54	0.28060263653484	0.731379144641999	0.2036433547	0.3134190722	0.1803490155	0.2269099136	0.1793994177	0.1073894767
Zfp51	0.568041725936463	0.850635593220339	0.4469031661	0.2667909083	0.3581342275	0.3111953266	0.3261625167	0.1087817333
Zfp53	0.603603603603604	0.639957492029756	0.2569176305	0.2366487314	0.3741124096	0.2880054701	0.3048842576	0.1277348042
Zfp52	0.4975236380009	0.726708074534162	0.3074532274	0.1735414636	0.3453498286	0.3469473628	0.2883771659	0.1577936504
Zfp948	0.520046710782406	0.69045643153527	0.2827409958	0.1907988163	0.3389776848	0.2956924409	0.2675111177	0.1240058547
Zfp983	0.696620583717358	0.713153153153153	0.3402255825	0.3077247105	0.3640883029	0.3355777731	0.3175086838	0.1655134424
Zfp760	0.719034852546917	0.705314009661836	0.5661315864	0.3391060286	0.3788001647	0.3910654	0.3603055826	0.2156052024
Zfp229	0.585255540479421	0.587391630097399	0.33797446	0.2120471789	0.268945115	0.2565151927	0.1893220082	0.1085132954
Zfp820	0.623415361670395	0.747488408037094	0.4629893213	0.2728039765	0.4491574672	0.4561857296	0.431627937	0.1162440887
Zfp995	0.422723794950268	0.758995037220844	0.2443193394	0.1782124768	0.2462247724	0.2583300183	0.2278113886	0.1119759273
Zfp942	0.753192753192753	0.837335029416441	0.4647236826	0.2260962524	0.4851737734	0.4532799483	0.3633151614	0.1994029038
Zfp943	0.678074953255833	0.784470058063957	0.3557339263	0.2509208401	0.3557598885	0.3516524808	0.3089620053	0.1794248439
Zfp947	0.5	0.69120654396728	0.3248460457	0.3161832455	0.4345445755	0.3811265548	0.2599537846	0.1318960889
Zfp994	0.684391080617496	0.585538881309686	0.4506127518	0.2930894929	0.5540100927	0.524677365	0.4568785561	0.1447580163
Gm7072	0.739520958083832	0.832371178105623	0.4038365677	0.4012711554	0.5068491762	0.4516574411	0.3960684151	0.2415515797
Zfp944	0.642667844522968	0.716887417218543	0.4226405663	0.3461974222	0.4743897951	0.4558495696	0.3385411609	0.1093037619
Zfp758	0.629480060575467	0.624044679600235	0.4658209133	0.3478895839	0.4622452913	0.46984731	0.3535333712	0.2168291464
Zfp946	0.7998217998218	0.810516888433982	0.4633561282	0.2632838273	0.4871533516	0.4636036301	0.3611991807	0.2548363951
Vmn2r111	0.408924652523775	0.829618829410539	0.2900296681	0.4109289512	0.3749321065	0.3563214765	0.3097818859	0.1568737619
Vmn2r112	0.459770114942529	0.855479625411288	0.2063333787	0.1986321905	0.3800324578	0.40489835	0.2848596657	0.1319737455
Zfp945	0.454709058188362	0.659002841642986	0.3114326324	0.3654318814	0.371547467	0.3464266886	0.2827647198	0.12508344
Vmn2r113	0.790454016298021	0.945499081445193	0.456053937	0.3719020667	0.5397165724	0.5749446474	0.3409763316	0.2455685296
Vmn2r-ps130	0.860323886639676	0.921259842519685	0.5984519348	0.35789214	0.6614915509	0.6240252382	0.610750113	0.2512003235
Zfp40	0.703455389375967	0.624295233213737	0.5199904041	0.3924986973	0.5515040979	0.4500233284	0.3380673585	0.2263822604
Vmn2r114	0.400744416873449	0.801600441501104	0.1982906207	0.3269468426	0.2299048828	0.2604978358	0.1675920933	0.1104182458
Vmn2r115	0.575060532687651	0.857945835462443	0.3560433818	0.2329462125	0.4208851774	0.230348449	0.303153086	0.2516061719
Vmn2r116	0.352080989876265	0.892751165748198	0.3372309915	0.2716079538	0.2814944032	0.2643058581	0.2958275456	0.1771031316
Vmn2r117	0.49085516559565	0.795768917819365	0.302116308	0.2770386108	0.3210725427	0.315207341	0.3003074767	0.149327272
Zfp213	0.714257425742574	0.376204640095181	0.1460302331	0.0762291354	0.169602745	0.1605353868	0.1659186494	0.06056732774
Zfp13	0.29798038084247	0.404965753424658	0.1042000519	0.08105502108	0.08350946997	0.08408321173	0.08171498088	0.052812957
Zscan10	0.479143430738345	0.397873236470836	0.1730247328	0.05674265514	0.1258213624	0.09189109894	0.07080235912	0.06194693162
Mmp25	0.306735235567352	0.504559703619265	0.09736269542	0.07964494861	0.07357130114	0.05674478409	0.04121706628	0.03306521893
Bicdl2	0.579748510919921	0.381512605042017	0.1629194211	0.07619579905	0.1628761312	0.1693475029	0.1626479311	0.05856847465
Thoc6	0.415426251691475	0.812519464341327	0.1637952124	0.1024030137	0.1283964582	0.1461994309	0.132557501	0.06088368676
Hcfc1r1	0.0705207052070521	0.237696335078534	0.009415483333	0.02655718929	0.001731601818	0.008286951852	0.04345863962	0.01723439231
Tnfrsf12a	0.0634249471458774	0.110187861271676	0.05995735432	0.02498049429	0.01281548718	0.01509431728	0.0136144125	0.01226943191
Cldn6	0.171322160148976	0.431002880335166	0.05488740526	0.01407421458	0.01465516486	0.02406632105	0.01351351351	0.01307219787
Cldn9	0.15451174289246	0.0595842956120092	0.04052975263	0.006294570588	0.01106024103	0.03857078718	0.00726495641	0.02022778966
1520401A03Rik	0.83477981356477	0.821295474711624	0.38780735	0.1613543074	0.3325905403	0.3139238667	0.316383468	0.1418282536
Pkmyt1	0.479007633587786	0.484182776801406	0.2214900556	0.09414075765	0.1995752492	0.2129925758	0.213627331	0.06882312788
Paqr4	0.18129218900675	0.19076143301463	0.0538767782	0.03557171939	0.07143215865	0.06399302273	0.0519929053	0.0218225981
Kremen2	0.103791174642635	0.129623458847051	0.03641472571	0.02676222787	0.04628090904	0.03422055932	0.01925414326	0.01183524496
Flywch1	0.674142480211082	0.665635110423407	0.2214125989	0.1443031411	0.2420612461	0.2074933857	0.185278264	0.08908735574
Flywch2	0.47970297029703	0.650365806700039	0.1810968276	0.09819432941	0.07688011913	0.09351825351	0.09067271696	0.06266311299
Srrm2	0.602797497715611	0.595411463206281	0.236386325	0.08394402176	0.1577980273	0.1254996462	0.1329329163	0.06682242196
Elob	0.221476510067114	0.261279127416956	0.1363197564	0.07988935634	0.06632719681	0.06754351667	0.06126766458	0.03514588974
Prss33	0.433093525179856	0.882572614107884	0.1534723256	0.1165824147	0.1214151136	0.07434201591	0.08556644773	0.05435200975
Prss41	0.393224699828473	0.599878934624697	0.1449493583	0.08508290351	0.08944158609	0.1147560328	0.06211899912	0.063699933
Prss32	0.336787564766839	0.728308207705193	0.1268902967	0.155602615	0.156371119	0.1034474068	0.08553493613	0.047796837
Prss21	0.385873605947955	0.6	0.06634454074	0.09083174773	0.127576378	0.0709842575	0.0656177962	0.03797967593
Dcpp1	0.275193798449612	0.890243902439024	0.2771978235	0.1566539333	0.09163892	0.1314998235	0.04411766471	0.0674169125
Dcpp2	0.481324020649863	0.858723958333333	0.1985628219	0.1381269329	0.1800759921	0.1467621527	0.1436835744	0.07041210297
Dcpp3	0.87037037037037	1	0.4879648	0.57761486	0.562871085	0.52035593	0.4597744579	0.265971525
Sbp	0.391910739191074	0.958443854995579	0.2238663545	0.1525164118	0.1737918515	0.06576175	0.08973376452	0.09770762632
Sbpl	0.384615384615385	0.899769585253456	0.2580515048	0.1835110667	0.1397813571	0.1707294524	0.08688944762	0.1270287333
Prss30	0.436674008810573	0.928684627575277	0.1713931596	0.119952061	0.119144016	0.07401525521	0.08536561053	0.06759031233
Prss22	0.245575221238938	0.537643207855974	0.1059085891	0.06691757442	0.1257100576	0.06659002857	0.09518219508	0.04928658611
Prss27	0.732744340143567	0.939386736391728	0.4242167425	0.2237796447	0.3951473938	0.3479054037	0.2787321402	0.1134395935
Kctd5	0.669661799575689	0.783536977491961	0.2506078925	0.1198901309	0.2133367708	0.2054777255	0.2103417787	0.08485857846
Pdpk1	0.600609279800031	0.70184384433385	0.3153732037	0.1849675094	0.2486816508	0.2421169029	0.2441978483	0.09810020864
Amdhd2	0.48314606741573	0.619706010769903	0.1253200385	0.08042609667	0.1225562766	0.1367713145	0.0989319	0.04384829652
Atp6v0c	0.28350639942043	0.327901095813431	0.1618738753	0.1062744695	0.1114925356	0.1729414333	0.09480105306	0.03157694054
Tbc1d24	0.638600750386228	0.803416205701781	0.2036279602	0.1070936467	0.1793590374	0.1723002121	0.1549951209	0.07802096516
Ntn3	0.0829647500335076	0.087972563407242	0.04600729612	0.04508926188	0.04688428301	0.04898378919	0.04773448031	0.02935324836
Tedc2	0.392722279437007	0.486928104575163	0.2003987456	0.07649307123	0.1632558333	0.1555003432	0.1606285631	0.04399313333
Ccnf	0.754551584625759	0.791445982117433	0.3484841788	0.1304556803	0.2704190476	0.2881933527	0.2699263363	0.1102785102
Abca17	0.403846153846154	0.883568164508759	0.1553426122	0.1083991586	0.09461057914	0.101456032	0.08691723767	0.06954445206
Abca3	0.655059790338724	0.830798369970728	0.22314988	0.1270834288	0.1989074022	0.2036203838	0.1760426624	0.08349593986
Rnps1	0.518160741885626	0.523719165085389	0.2361198714	0.1034132627	0.1425936401	0.1523465339	0.1357520813	0.06908043696
Eci1	0.585528982569923	0.613366177573096	0.264685095	0.1094803375	0.210103593	0.2281967433	0.2444414022	0.08142725156
Dnase1l2	0.853856562922869	0.947311827956989	0.1953839635	0.1564479611	0.4423029781	0.3020859828	0.3635020937	0.1831880647
E4f1	0.494985441604659	0.586865708317975	0.2296375914	0.1088493292	0.1677086788	0.1917113246	0.1577376119	0.04754881247
Pgp	0.0571625344352617	0.180147721131328	0.08875174104	0.04988207232	0.06841230889	0.08162295407	0.06094994815	0.03404178943
Mlst8	0.572693952351863	0.55416384563304	0.1759071439	0.1719330123	0.204042455	0.2122884712	0.2136584171	0.08120659583
Bricd5	0.855481727574751	0.952742616033755	0.2291155762	0.17787546	0.2963193826	0.3446377783	0.3629282348	0.1031512786
Caskin1	0.570952535760728	0.47745788014502	0.1629946083	0.0902285268	0.1468429819	0.1416626527	0.1314982799	0.07404610468
Traf7	0.775632663709888	0.802501977137105	0.2977295398	0.1491592526	0.2644656917	0.2358658996	0.2467707302	0.09328831702
Rab26	0.400527505651846	0.225034742902521	0.2074779766	0.09677431927	0.1209889791	0.1472681035	0.1233733517	0.05199948092
Pkd1	0.691147234241609	0.768346240236012	0.2668217516	0.1104656223	0.2082797932	0.209893329	0.2203653177	0.08345235814
Tsc2	0.870010753368334	0.878872706638926	0.2700468269	0.1265720118	0.2833957389	0.2560584978	0.2486821305	0.1181507981
Nthl1	0.462523339557215	0.70973249857712	0.1693479186	0.08934009571	0.1483855743	0.152820343	0.1635199228	0.0643766
Slc9a3r2	0.25706940874036	0.555197792088316	0.111202219	0.06956043473	0.1198126566	0.09018324953	0.08486965288	0.04928094557
Npw	0.0168745414526779	0.00509967547519703	0.003255241176	0.01898702647	0.005490196078	0	0.01344492041	0.01078174054
Zfp598	0.589473684210526	0.744706097115736	0.2134378817	0.09129193391	0.1773351239	0.1509291384	0.1351606879	0.05677817634
Syngr3	0.143629807692308	0.133056508395017	0.02977847535	0.02609717303	0.02494483379	0.008887940845	0.02141602153	0.01423922222
Gfer	0.154898741105638	0.133591140798031	0.06538188889	0.04529998103	0.02561333929	0.02169109464	0.02885905702	0.03463661161
Noxo1	0.247996228194248	0.479273024300592	0.1004275	0.058728448	0.05550657471	0.04990113636	0.06587390674	0.02915147059
Tbl3	0.689967637540453	0.866994535519126	0.263381524	0.08371113964	0.1986796747	0.1549123207	0.1616107786	0.08365533007
Rnf151	0.941415785191212	0.967048710601719	0.1960383094	0.1165337524	0.2054691469	0.2251242697	0.3637070333	0.114615
Rps2	0.185025817555938	0.152687919068345	0.08297753435	0.05545206224	0.03266909333	0.04394646165	0.03369990741	0.03214820648
Ndufb10	0.119314825753101	0.102941176470588	0.05275253043	0.03641974286	0.06161110725	0.04545902	0.05080250149	0.01827572
Rpl3l	0.494701986754967	0.730979914790018	0.133838552	0.1038465259	0.08226615859	0.06453597969	0.05829890079	0.05519480805
Msrb1	0.52423788105947	0.694653299916458	0.211593575	0.071572938	0.1394729673	0.159457533	0.1277476194	0.06026581449
Hs3st6	0.158683514545989	0.313812154696133	0.028362	0.02451523023	0.02096453047	0.01986706016	0.02328712344	0.01969729271
Meiob	0.2742645355571	0.647426095820591	0.1536650659	0.1372720301	0.1460870169	0.1064527471	0.08830373565	0.06753478346
Hagh	0.513594040968343	0.613390092879257	0.2450464649	0.1016215328	0.1765180788	0.2038349332	0.1635029306	0.07759572952
Fahd1	0.00327153762268266	0.0209312259718069	0.002367422917	0.0129441881	0.013437188	0.003401367347	0.002358976	0.00439617381
Igfals	0.745980290456432	0.94094392900363	0.3003084242	0.154547265	0.271632553	0.2982048498	0.2622395444	0.125068578
Nubp2	0.286835222319093	0.478698224852071	0.08399432152	0.05677488367	0.0529455625	0.06705013375	0.05331229875	0.05487636
Spsb3	0.434007707129094	0.556481105241772	0.1887435266	0.06959010682	0.09378159134	0.1609516148	0.160778248	0.05770935158
Eme2	0.594642405863028	0.67854909318324	0.235141809	0.08722045495	0.1206578496	0.2718108912	0.1926231935	0.05437128182
Mapk8ip3	0.501103752759382	0.625924183357978	0.2237797337	0.1092371801	0.1702273395	0.1801970428	0.1703364486	0.05991079283
Mrps34	0.0247155747351903	0.0190652944153872	0.02236599856	0.033558883	0.03188968333	0.04778671818	0.02862208921	0.02327956121
Nme3	0.0647887323943662	0.0365281501340483	0.05346081296	0.04702371739	0.06378446852	0.1161070904	0.06726397407	0.04783175349
Jpt2	0.577833125778331	0.635840526099466	0.3236265621	0.1928224303	0.2593395318	0.245787044	0.234923893	0.08729820252
Cramp1l	0.74095455844527	0.693702007052697	0.3782186202	0.1392789302	0.2899136522	0.251109593	0.2121367343	0.1019163589
Ift140	0.837003828659315	0.889785370472658	0.3322077703	0.1659800791	0.3233308952	0.3056583681	0.2842696806	0.123667335
Tmem204	0.866612027456203	0.947196951069584	0.3142380484	0.1606567642	0.373716744	0.3207150573	0.303025698	0.1299895104
Telo2	0.761224752347871	0.783112451392747	0.256635126	0.09827510447	0.2889720861	0.2765145315	0.1928749863	0.085973264
Ptx4	0.378221649484536	0.914733353419705	0.1317180125	0.1012811744	0.08098797463	0.06133487031	0.06375059254	0.05386978611
Clcn7	0.779397260273973	0.853194381513367	0.2686634585	0.1087283905	0.2325948798	0.2086067139	0.20274766	0.09181195911
Ccdc154	0.634146341463415	0.944571615434925	0.2523276126	0.1211935831	0.2599939649	0.2160865325	0.2367264726	0.1041386044
Gm38655	0.350609756097561	0.967540574282147	0.167960405	0.09693931	0.1234491524	0.13646599	0.06164514286	0.1108346364
BC003965	0.155349794238683	0.199367088607595	0.1087955648	0.02038226481	0.0635980493	0.025534304	0.01477808667	0.02442466897
Unkl	0.65122067468093	0.756392264247818	0.2348475094	0.1329515031	0.2206062319	0.195214401	0.1784765402	0.08990368904
Gnptg	0.359841827768014	0.348155898509024	0.182696947	0.1515017867	0.1776432144	0.1381597462	0.1099107265	0.07360730778
Tsr3	0.140190972222222	0.36551215917465	0.0674198141	0.08605504169	0.1001405	0.1214676974	0.0861036859	0.04062272537
Baiap3	0.603561387066542	0.735341457806392	0.167879609	0.0784016267	0.1683517967	0.1950906676	0.1521265805	0.06561529874
Ube2i	0.30602593440122	0.313987536601847	0.1541540451	0.08546632027	0.07898850512	0.09310496561	0.1118468611	0.04109926277
Prss34	0.356677524429967	0.949774629748873	0.2255595621	0.08672122778	0.06821204138	0.09704436552	0.06403273103	0.02998523636
Prss28	0.353465346534653	0.927395934172314	0.1144044143	0.08318988966	0.1162829571	0.1195731349	0.06690594048	0.06372214231
